,Symbol,Name,Sector,Industry
1739,023960,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매"
1740,140910,에이리츠,부동산 임대 및 공급업,
1741,009810,엔케이물산,기타 전문 도매업,유연성 산업용 포장재(FIBC) 제조 판매
1742,002630,오리엔트바이오,의약품 제조업,의약품 제조
1743,001800,오리온홀딩스,기타 금융업,자회사 관리 지주사업 등
1744,004720,우리들제약,의약품 제조업,의약품 외
1745,077500,유니퀘스트,기계장비 및 관련 물품 도매업,"반도체직접회로 도매,무역,제조"
1746,102460,이연제약,의약품 제조업,"항생제,순환기제"
1747,084680,이월드,유원지 및 기타 오락관련 서비스업,"놀이시설 운영,입장료,식음료 소매,부동산 임대"
1748,007110,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사"
1749,007570,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입"
1750,081000,일진다이아,기타 화학제품 제조업,"공업용 합성다이아몬드 제조,도매,수출입"
1751,004910,조광페인트,기타 화학제품 제조업,"도료(우레탄,에나멜,락카,특수도료) 제조,도매"
1752,044380,주연테크,컴퓨터 및 주변장치 제조업,"각종컴퓨터,주변기기 제조/소프트웨어 개발"
1753,003780,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입"
1754,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비"
1755,058860,케이티스,기타 정보 서비스업,"114전화번호안내, 고객센터"
1756,002020,코오롱,기타 금융업,지주회사
1757,039490,키움증권,금융 지원 서비스업,"유가증권의 매매, 위탁, 인수, 주선"
1758,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영"
1759,005690,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품"
1760,017810,풀무원,기타 금융업,"두부류,생면류,나물류,냉동류,조미류,김치류,묵류,녹즙,과채음료,건강보조식품 판매,제조,생식품 수출"
1761,000140,하이트진로홀딩스,기타 금융업,지주회사
1762,002960,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매"
1763,002300,한국제지,"펄프, 종이 및 판지 제조업","인쇄용지,아트지,백상지 제조"
1764,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매"
1765,161390,한국타이어,고무제품 제조업,타이어 제조
1766,007280,한국특수형강,1차 철강 제조업,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매"
1767,011500,한농화성,기타 화학제품 제조업,"계면활성제,글리콜에테르 제조,판매"
1768,008930,한미사이언스,기타 금융업,"항생제(세포탁심,세포트리악손),유산균정장제(메디락비타,메디락베베),위장관운동조절개선제(설프라이드),고혈압치료제(유니바스크),원료의약품,식품 제조,판매"
1769,016450,한세예스24홀딩스,기타 금융업,"의류(니트) 제조,도소매,원단 제조,부동산 임대"
1770,004960,한신공영,건물 건설업,"토목공사,건축공사,주택건설,유통업(백화점),문화교실,주차장"
1771,001750,한양증권,금융 지원 서비스업,증권업
1772,014130,한익스프레스,도로 화물 운송업,"특수화물 운송(유류,화학류,벌크제품 등),냉동차,탱크로리운송,복합운송 주선,임대,택배/특장차,중기 제조,판매"
1773,052690,한전기술,"건축기술, 엔지니어링 및 관련 기술 서비스업",원자력발전소 설계 등
1774,000370,한화손해보험,보험업,손해보험
1775,003530,한화투자증권,금융 지원 서비스업,"유가증권 위탁매매,자기매매,인수주선"
1776,086280,현대글로비스,기타 운송관련 서비스업,"화물운송주선,화물포장,자동차 수리/산업용 기계장비 임대"
1777,069960,현대백화점,종합 소매업,백화점
1778,267260,현대일렉트릭,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","변압기, 고압차단기, 회전기, 배전반 등"
1779,005380,현대자동차,자동차용 엔진 및 자동차 제조업,"자동차(승용차,버스,트럭,특장차),자동차부품,자동차전착도료 제조,차량정비사업"
1780,001500,현대차증권,금융 지원 서비스업,"유가증권의매매,위탁매매,유가증권의 중개,대리/부동산 임대"
1781,227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"브랜드사업, 육류유통"
1782,013520,화승알앤에이,자동차 신품 부품 제조업,"자동차용 고무제품(제조저압호스,고압호스,산업용고무호스,,WEATHER STIRP,고무판,콘베어벨트) 제조,판매,수출입"
1783,133820,화인베스틸,1차 철강 제조업,"조선용 형강(부등변 부등후 앵글, 부등호 앵글, 등변앵글 평철 등)"
1784,306620,DB금융스팩6호,금융 지원 서비스업,기업인수합병
1785,032860,GMR 머티리얼즈,"해체, 선별 및 원료 재생업",철스크랩
1786,028150,GS홈쇼핑,텔레비전 방송업,CATV홈쇼핑
1787,045890,GV,전구 및 조명장치 제조업,"CNC전용장비,LightPanel"
1788,078150,HB테크놀러지,특수 목적용 기계 제조업,TFT-LCD검사장비
1789,095340,ISC,전자부품 제조업,반도체테스트소켓
1790,099520,ITX엠투엠,영상 및 음향기기 제조업,"DVR,유선통신기기 제조,무역/소프트웨어 자문,연구개발,기술용역"
1791,058400,KNN,텔레비전 방송업,방송프로그램 제작 및 송출
1792,060370,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무
1793,160550,NEW,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화 투자 및 배급
1794,053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재
1795,030190,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션"
1796,019550,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈
1797,232330,SK3호스팩,금융 지원 서비스업,기업인수합병
1798,161570,THE MIDONG,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템"
1799,052220,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시"
1800,014570,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종"
1801,053270,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등
1802,053260,금강철강,1차 철강 제조업,"냉연압연강판, 산세코일"
1803,151910,나노스,전자부품 제조업,"Blue Filter, IR Filter, Camera Module"
1804,190510,나무가,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈"
1805,092730,네오팜,기타 화학제품 제조업,생체기능성(아토피)보습제
1806,225570,넷게임즈,소프트웨어 개발 및 공급업,기업인수합병
1807,270870,뉴트리,기타 식품 제조업,"에버콜라겐, 판도라 다이어트 등"
1808,222040,뉴트리바이오텍,기타 식품 제조업,건강기능식품
1809,119860,다나와,소프트웨어 개발 및 공급업,"인터넷쇼핑몰 가격비교서비스, 온라인광고"
1810,004780,대륙제관,기타 금속 가공제품 제조업,휴대용부탄가스 및 금속포장용기
1811,025440,대성엘텍,영상 및 음향기기 제조업,카멀티미디어 및 TFT-LCD 부품제조..
1812,027830,대성창투,신탁업 및 집합투자업,투자서비스
1813,006580,대양제지,"펄프, 종이 및 판지 제조업",골판지원지
1814,120240,대정화금,기초 화학물질 제조업,"시약, 원료의약품"
1815,003310,대주산업,동물용 사료 및 조제식품 제조업,배합사료
1816,017680,데코앤이,봉제의복 제조업,숙녀복
1817,033500,동성화인텍,기초 화학물질 제조업,초저온 보냉재
1818,060380,동양에스텍,1차 철강 제조업,"열연박판, 열연후판, 무늬강판"
1819,079960,동양이엔피,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치"
1820,023790,동일철강,1차 철강 제조업,찬넬
1821,078590,두올산업,자동차 신품 부품 제조업,자동차내장카페트
1822,030350,드래곤플라이,소프트웨어 개발 및 공급업,온라인게임
1823,203650,드림시큐리티,소프트웨어 개발 및 공급업,솔루션
1824,066670,디스플레이텍,전자부품 제조업,LCD Module
1825,263690,디알젬,의료용 기기 제조업,"진단용 엑스선 촬영장치 및 부분품, X-ray 제너레이터 외"
1826,131030,디에이치피코리아,의약품 제조업,티어린프리점안액
1827,033310,디케이디앤아이,기타 금속 가공제품 제조업,산업용자동제어반기기
1828,084650,랩지노믹스,자연과학 및 공학 연구개발업,체외진단 서비스 및 제품
1829,108490,로보티즈,특수 목적용 기계 제조업,"솔루션(로봇 엑츄에이터 모듈과 구동 소프트웨어), 에듀테인먼트 로봇, 로봇 플랫폼"
1830,005990,매일홀딩스,기타 금융업,유제품
1831,067280,멀티캠퍼스,기타 교육기관,e-Learning서비스
1832,218150,미래생명자원,동물용 사료 및 조제식품 제조업,동물용 사료 및 조제식품 제조업
1833,035620,바른손이앤에이,소프트웨어 개발 및 공급업,게임 개발 및 서비스
1834,208710,바이오로그디바이스,전자부품 제조업,모바일용 카메라모듈 부품외
1835,086040,바이오톡스텍,자연과학 및 공학 연구개발업,"안전성평가,유효성평가"
1836,093190,빅솔론,컴퓨터 및 주변장치 제조업,"POS용프린터,프린팅메카니즘"
1837,291230,삼성스팩2호,금융 지원 서비스업,기업인수합병
1838,065570,삼영이엔씨,통신 및 방송 장비 제조업,"GMDSS장비, GPS플로터 등"
1839,263540,샘코,"항공기,우주선 및 부품 제조업",도어시스템
1840,100660,서암기계공업,일반 목적용 기계 제조업,"공작기계부품(정밀기어,척),산업기계 제조부동산 임대"
1841,012860,서연전자,자동차 신품 부품 제조업,"스마트키,스위치"
1842,003100,선광,기타 운송관련 서비스업,"항만하역, 해사(바다모래)"
1843,081580,성우전자,통신 및 방송 장비 제조업,휴대폰금속프레스부품(전자파차단ShieldCan)
1844,234100,세원,자동차 신품 부품 제조업,자동차 공조장치 부품
1845,252500,세화피앤씨,기타 화학제품 제조업,염모제 등
1846,086980,쇼박스,"영화, 비디오물, 방송프로그램 제작 및 배급업",영화투자및배급
1847,236200,슈프리마,통신 및 방송 장비 제조업,바이오인식 관련 제품
1848,094840,슈프리마에이치큐,기타 금융업,지문인식솔루션및시스템
1849,192440,슈피겐코리아,그외 기타 제품 제조업,"핸드폰 케이스, 액정보호필름"
1850,131090,시큐브,소프트웨어 개발 및 공급업,"시스템보안관리솔루션, 정보유출방지솔루션"
1851,001000,신라섬유,부동산 임대 및 공급업,부동산
1852,257730,신한제3호스팩,금융 지원 서비스업,기업인수합병
1853,187270,신화콘텍,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","커넥터(정보통신기기용, 디스플레이용, HDD용 등)"
1854,222800,심텍,전자부품 제조업,반도체용 인쇄회로기판
1855,115480,씨유메디칼,의료용 기기 제조업,심장제세동기
1856,060590,씨티씨바이오,생활용품 도매업,"동물용항병원성제품, 생균효소제"
1857,074430,아미노로직스,기타 전문 도매업,DVR용 영상처리 칩
1858,083930,아바코,특수 목적용 기계 제조업,평판디스플레이제조용장비
1859,149950,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터"
1860,246720,아스타,의료용품 및 기타 의약 관련제품 제조업,MALDI-TOF 질량분석기 기반 진단시스템
1861,069920,아이에스이커머스,무점포 소매업,"해외, 국내 상품 소싱 및 판매대행 서비스"
1862,175250,아이큐어,의약품 제조업,"플라스타, 의약 및 의약외품 패취등, 마스크팩, 화장품 기초라인"
1863,023890,아트라스BX,일차전지 및 축전지 제조업,축전지
1864,196300,애니젠,기초 의약물질 및 생물학적 제제 제조업,펩타이드 바이오소재 및 아미노산 펩타이드 신약
1865,052790,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임
1866,092600,앤씨앤,반도체 제조업,영상처리용 시스템반도체
1867,217480,에스디생명공학,기타 화학제품 제조업,"마스크팩, 기초화장품"
1868,234300,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발"
1869,138360,에이씨티,기타 화학제품 제조업,기능성 화장품 원료
1870,039230,에이아이비트,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체 검사장비, TFT-LCD 검사장치& 검사장비"
1871,045660,에이텍,컴퓨터 및 주변장치 제조업,"PC,모니터"
1872,086520,에코프로,기타 화학제품 제조업,"환경소재,화학필터,이차전지소재등"
1873,950130,엑세스바이오,의료용품 및 기타 의약 관련제품 제조업,"말라리아 진단키트(RDT), HIV 진단키트(RDT)"
1874,092870,엑시콘,특수 목적용 기계 제조업,반도체 검사장비
1875,256840,엔에이치스팩11호,금융 지원 서비스업,기업인수합병
1876,208860,엔지스테크널러지,소프트웨어 개발 및 공급업,"Nav-Link 솔루션, BringGo 어플리케이션 등"
1877,069410,엔텔스,소프트웨어 개발 및 공급업,운용지원솔루션
1878,058630,엠게임,소프트웨어 개발 및 공급업,"온라인 게임 개발 및 퍼블리싱(열혈강호온라인,홀릭2,영웅)"
1879,143540,영우디에스피,특수 목적용 기계 제조업,OLED/LCD 디스플레이 검사장비
1880,900300,오가닉티코스메틱,기타 금융업,"유아용 화장품(클렌징, 여름용, 피부케어, 기능성 화장품)"
1881,010470,오리콤,광고업,광고대행
1882,052420,오성첨단소재,플라스틱제품 제조업,"LCD Aging System, LCD 신뢰성 분석장비"
1883,039200,오스코텍,의약품 제조업,"뼈이식재,건강식품소재"
1884,031510,오스템,자동차 신품 부품 제조업,휠
1885,232140,와이아이케이,특수 목적용 기계 제조업,메모리 웨이퍼 테스터
1886,066430,와이오엠,기타 전문 도매업,"VCI,LDPE필름 외"
1887,122870,와이지엔터테인먼트,오디오물 출판 및 원판 녹음업,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트"
1888,032820,우리기술,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","시스템사업, 정보통신사업"
1889,041190,우리기술투자,기타 금융업,창업자에 대한 투자 및 융자
1890,115440,우리넷,통신 및 방송 장비 제조업,"광전송장비(MSPP), 교환장비(AGW)"
1891,046970,우리로,통신 및 방송 장비 제조업,"광분배기(웨이퍼, 칩, 모듈), 광다이오드"
1892,082850,우리이티아이,전구 및 조명장치 제조업,"LCD광원부품(CCFL,EEFL)"
1893,215380,우정바이오,자연과학 및 공학 연구개발업,기업인수합병
1894,101160,월덱스,전자부품 제조업,반도체용링및전극
1895,076080,웰크론한텍,건물 건설업,"에너지절감설비,자동화배합설비,환경설비"
1896,203450,유니온커뮤니티,통신 및 방송 장비 제조업,지문인식출입통제기
1897,024800,유성티엔에스,육상 여객 운송업,"운송,C형강,차량정비"
1898,054930,유신,"건축기술, 엔지니어링 및 관련 기술 서비스업",토목설계 및 감리
1899,023410,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘
1900,056080,유진로봇,특수 목적용 기계 제조업,"청소로봇, 완구류외"
1901,178780,유테크,전자부품 제조업,"도광판, 몰드프레임"
1902,041520,이라이콤,상품 중개업,TFT-LCD용 Back Light Unit
1903,063760,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",OLED 패널검사기 등
1904,035810,이지바이오,동물용 사료 및 조제식품 제조업,발효식품
1905,090850,이지웰페어,소프트웨어 개발 및 공급업,선택적복리후생서비스
1906,092130,이크레더블,기타 정보 서비스업,"전자신용인증서비스(정보),소프트웨어 개발"
1907,079950,인베니아,특수 목적용 기계 제조업,"Dry Etcher, 진공합착기, LCD Panel 검사장비, OLED용 진공합착기, MOCVD"
1908,277410,인산가,기타 식품 제조업,기업인수합병
1909,037330,인지디스플레,전자부품 제조업,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME"
1910,083640,인콘,통신 및 방송 장비 제조업,영상보안장비 및 영상보안솔루션
1911,150840,인트로메딕,의료용 기기 제조업,"캡슐내시경, 일회용 연성내시경"
1912,048530,인트론바이오,기초 의약물질 및 생물학적 제제 제조업,"바이오신약, 핵산검사제, 동물용 항생제 대체재"
1913,094820,일진파워,전기 및 통신 공사업,"열교환기,압력용기"
1914,174880,장원테크,통신 및 방송 장비 제조업,스마트폰 및 태블릿PC Bracket
1915,217190,제너셈,특수 목적용 기계 제조업,반도체 후공정 장비
1916,096690,제이스테판,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터"
1917,137950,제이씨케미칼,기타 화학제품 제조업,"바이오디젤, 글리세린 등"
1918,094970,제이엠티,전자부품 제조업,LCD패널용PBA
1919,067000,조이시티,소프트웨어 개발 및 공급업,온라인게임(프리스타일농구)
1920,000440,중앙에너비스,기타 전문 도매업,석유류도소매
1921,208350,지란지교시큐리티,소프트웨어 개발 및 공급업,기업인수합병
1922,053050,지에스이,연료용 가스 제조 및 배관공급업,eBusiness 통합
1923,036890,진성티이씨,특수 목적용 기계 제조업,트랙롤라. 플로팅 씰
1924,096240,청담러닝,일반 교습 학원,청담어학원
1925,042000,카페24,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","쇼핑몰솔루션, 광고솔루션, 호스팅솔루션"
1926,214370,케어젠,기초 의약물질 및 생물학적 제제 제조업,"성장인자, 바이오미메틱펩타이드 기반 안면, 두피, 바디 코스메슈티컬 제품"
1927,083550,케이엠,기타 섬유제품 제조업,클린룸용Wiper
1928,064820,케이프,선박 및 보트 건조업,선박엔진용실린더라이너
1929,089010,켐트로닉스,기타 화학제품 제조업,"Touch IC 및 PBA, TG, EMC"
1930,094860,코닉글로리,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션
1931,080530,코디,기타 화학제품 제조업,"LCD 검사부품(프로브유니트), LED 검사부품(프로브카드)"
1932,078650,코렌,사진장비 및 광학기기 제조업,카메라폰용 렌즈
1933,102940,코오롱생명과학,기초 의약물질 및 생물학적 제제 제조업,"항균제, 수처리제, 원료의약 등"
1934,950160,코오롱티슈진,기초 의약물질 및 생물학적 제제 제조업,골관절염 치료제
1935,023160,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매,발전기부품 및 판매업,반도체장비 제조업 및 무역도매"
1936,037030,파워넷,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",전력변환장치
1937,049120,파인디앤씨,전자부품 제조업,Lamp Reflector
1938,131760,파인텍,전자부품 제조업,휴대기기용 BLU(Back Light Unit)
1939,091700,파트론,전자부품 제조업,이동통신안테나및유전체필터류등
1940,194510,파티게임즈,소프트웨어 개발 및 공급업,모바일 게임
1941,214270,퓨쳐스트림네트웍스,소프트웨어 개발 및 공급업,기업인수합병
1942,003380,하림지주,기타 금융업,지주사업
1943,221840,하이즈항공,"항공기,우주선 및 부품 제조업",B787 날개구조물 등
1944,004590,한국가구,생활용품 도매업,소파
1945,017890,한국알콜,기타 화학제품 제조업,주정
1946,101680,한국정밀기계,특수 목적용 기계 제조업,"금속절삭가공기계(수치제어식 수평보링머신,오면가공기,수직선반,플로우보링머신),산업기계(전용기,공작기계부품) 제조,판매"
1947,053590,한국테크놀로지,특수 목적용 기계 제조업,신재생에너지관련장비
1948,047080,한빛소프트,소프트웨어 개발 및 공급업,"게임(스타크래프트 등), 교육, 솔루션"
1949,215090,한컴유니맥스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",기업인수합병
1950,077280,한컴지엠디,소프트웨어 개발 및 공급업,TFT-LCD용 ASIC
1951,002680,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료"
1952,034810,해성산업,부동산 임대 및 공급업,시설관리 용역 및 부동산 임대
1953,048410,현대바이오,기타 화학제품 제조업,"LCD모니터, 디지털 사이니지, 바이오 양모제"
1954,039010,현대통신,통신 및 방송 장비 제조업,홈오토메이션 제조
1955,061250,화일약품,의약품 제조업,의약품 원료
1956,123260,화텍파워,반도체 제조업,사파이어 잉곳
1957,050090,휘닉스소재,전자부품 제조업,"Metal Paste, Solder Ball"
1958,205470,휴마시스,의료용품 및 기타 의약 관련제품 제조업,체외진단키트
1959,243070,휴온스,의약품 제조업,"전문의약품, 일반의약품"
1960,189980,흥국에프엔비,비알코올음료 및 얼음 제조업,"과일음료(에이드베이스, 스무디, 착즙쥬스 등)"
1961,178600,대동고려삼,기타 식품 제조업,"인삼식품(홍삼진액, 홍삼정)"
1962,302920,더콘텐츠온,"영화, 비디오물, 방송프로그램 제작 및 배급업","영화제작, 투자, 배급 및 영화디지털배급"
1963,200580,메디쎄이,의료용 기기 제조업,정형외과용 척추임플란트
1964,206950,볼빅,운동 및 경기용구 제조업,골프공
1965,258540,스템랩,자연과학 및 공학 연구개발업,"줄기세포치료제, 화장품, 전자의료기기 등"
1966,245030,스페이스솔루션,소프트웨어 개발 및 공급업,엔지니어링 솔루션(CAD/CAM/CAE/PLM/DM) 및 자수기제어기
1967,189540,씨티네트웍스,통신 및 방송 장비 제조업,광통신소재 및 광접속류품
1968,223220,아이피몬스터,소프트웨어 개발 및 공급업,모바일 컨텐츠 개발 및 유통
1969,251280,안지오랩,자연과학 및 공학 연구개발업,신약개발 및 체지방 감소 건강기능식품
1970,044990,에이치엔에스하이텍,전자부품 제조업,"이방성전도필름, 수정진동자"
1971,207490,에이펙스인텍,전구 및 조명장치 제조업,LED조명장치 등
1972,140610,엔솔바이오사이언스,자연과학 및 공학 연구개발업,"퇴행성디스크 치료제, 골관절염 치료제, 동물용 골관절염 치료제"
1973,224760,엔에스컴퍼니,토목 건설업,"산업플랜트 건설 및 경상정비, 자동차부품제조판매"
1974,208850,이비테크,기타 전기장비 제조업,전자가속기 제조 및 전자선조사서비스
1975,240340,인터코스,기타 화학제품 제조업,"스킨로션, 기능성제품류, 헤어제품류, 의약외품 등(화장품 ODM)"
1976,228760,지노믹트리,자연과학 및 공학 연구개발업,암 분자진단 제품/ 유전체분석
1977,220250,카이노스메드,자연과학 및 공학 연구개발업,"뇌질환치료제, 항암제, 항바이러스제"
1978,215570,크로넥스,자연과학 및 공학 연구개발업,CRO 및 생물종(미니피그)
1979,303360,프로테옴텍,의료용품 및 기타 의약 관련제품 제조업,"알러지진단키트, 임신진단테스트기, 면역진단키트"
1980,242350,피엔아이컴퍼니,"영화, 비디오물, 방송프로그램 제작 및 배급업","3D 애니메이션, 3D VR 시뮬레이터 및 콘텐츠"
1981,107640,한중엔시에스,자동차 신품 부품 제조업,"자동차부품(배기시스템부품, WCS 등)"
1982,068400,AJ렌터카,운송장비 임대업,승용자동차 임대
1983,001460,BYC,봉제의복 제조업,"메리야스,란제리 제조,도매/건축공사/부동산 임대,분양,공급"
1984,004840,DRB동일,기타 금융업,"고무벨트(V벨트,콘베이어벨트,평벨트),프라스틱제품 제조,판매"
1985,058850,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영
1986,000680,LS네트웍스,상품 종합 도매업,"혁화,의류,등산용품 도매,제조/부동산 임대"
1987,181710,NHN엔터테인먼트,소프트웨어 개발 및 공급업,한게임
1988,077970,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매"
1989,000860,강남제비스코,기타 화학제품 제조업,"도료(페인트,락카,신나,에나멜,바니쉬),안료 제조,판매"
1990,009450,경동나비엔,가정용 기기 제조업,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매"
1991,017040,광명전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반 제조,도소매,무역"
1992,037710,광주신세계,종합 소매업,백화점
1993,083420,그린케미칼,기타 화학제품 제조업,"비이온계면활성제 제조,도매"
1994,001210,금호전기,전구 및 조명장치 제조업,"형광등,백열전구,전구식현광등,실드빔(차량용전조) 제조,판매"
1995,000320,노루홀딩스,기타 금융업,지주사업
1996,001680,대상,기타 식품 제조업,"전분,라이신,물엿,과당,포도당,MSG및 사료,조미료,항생제,핵산,커피 제조,도매/토목공사,건축공사"
1997,016710,대성홀딩스,회사 본부 및 경영 컨설팅 서비스업,"도시가스,일반가스 공급/가스기기,차량용 연료 판매/해외자원개발,부동산 임대"
1998,003540,대신증권,금융 지원 서비스업,"유가증권 위탁매매,인수주선,자기매매 기타 금융서비스"
1999,009320,대우부품,자동차 신품 부품 제조업,"전해콘덴서,복합부품,전자튜너 제조"
2000,015230,대창단조,자동차 신품 부품 제조업,"자동차,중장비 부품(크랭크샤프트,트랙링크조립체,커넥팅로드,중장비롤러류),기어,동력전달장치,단조가공품,단조품 제조"
2001,001790,대한제당,"곡물가공품, 전분 및 전분제품 제조업","제당,가축용 배합사료,설탕,기능성감미료(자일로올리고당),외식산 제조,도소매/부동산 임대"
2002,002150,도화엔지니어링,"건축기술, 엔지니어링 및 관련 기술 서비스업","토목설계,건축설계,종합감리전문업,종합기술용역,엔지니어링"
2003,005190,동성화학,기초 화학물질 제조업,"화합물,화학제품(폴리우레탄수지,접착제,표면처리제,특수도료,폴리올) 제조"
2004,170900,동아에스티,의약품 제조업,"스티렌, 자이데나"
2005,030790,동양네트웍스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템통합소프트웨어 개발, 전자상거래"
2006,002900,동양물산기업,특수 목적용 기계 제조업,"농기계,연초용필터,금속제양식기,철강압연 제조,도매,수출입/신문서적 수출입,판매"
2007,004890,동일산업,1차 철강 제조업,"봉강,합금철,철근,마봉강,냉간압조용선재,주조,지선,주강,다이아몬드공구 제조,도매"
2008,013570,디와이,기타 금융업,"자동차부품,유공압기기,소각로,자동세차기,하훼유통,발효기,모터 제조"
2009,115390,락앤락,플라스틱제품 제조업,플라스틱 밀폐용기
2010,002270,롯데푸드,낙농제품 및 식용빙과류 제조업,"빙과,유지,식품 제조"
2011,138040,메리츠금융지주,기타 금융업,투자사업
2012,008560,메리츠종금증권,금융 지원 서비스업,"유가증권의 위탁매매,자기매매,인수공모주선업무"
2013,012690,모나리자,기타 종이 및 판지 제품 제조업,"화장지,미용티슈 제조,도매"
2014,006800,미래에셋대우,금융 지원 서비스업,"유가증권매매,유가증권위탁매매,유가증권인수"
2015,002840,미원상사,기타 화학제품 제조업,"계면활성제,분황,황산,도료첨가제,프라스틱첨가제 제조"
2016,003850,보령제약,의약품 제조업,"의약품(제산제(겔포스),구심,용각산,고혈압치료제(카프릴),소염진통제(멘소레담),항생제(듀리세프),혈전치료제(아스트릭스)) 제조"
2017,007160,사조산업,어로 어업,"원양어업(참치,명태,오징어),육가공,참치통조림,장류 제조/냉동냉장 창고운영/부동산 임대/컴퓨터,소프트웨어 개발,도매/팝콘,구운김 도매"
2018,001470,삼부토건,토목 건설업,"토목공사,건축공사,포장공사,건설업,분양사업/건설자재 제조"
2019,041650,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대"
2020,200880,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트
2021,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사"
2022,011300,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입"
2023,306200,세아제강,1차 철강 제조업,강관
2024,016590,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입"
2025,002700,신일산업,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입"
2026,002870,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매"
2027,004080,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대"
2028,011090,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매"
